raw,"kb. kulit yang telanjang. to swim in the r. berenang dengan telanjang bulat.  -ks. 1 mentah (food).  2 kasar. 3 lecet (of skin, throat, sore). 4 merah (of a throat). 5 buruk (of weather). 6 liar, biadab (of the frontier)."
rawhide,"kb. belulang, kulit mentah."
ray,kb. 1 sinar. r. of hope sinar harapan. the sun's rays sinar matahari. 2 (ikan) pari.
rayon,kb. rayon.
raze,"kkt. meruntuhkan, meratakan dengan tanah. to r. a building meratakan gedung dengan tanah."
razor,kb. pisau cukur. r. balde silet. r. edge a) pinggiran pisau cukur. b) keadaan yang sangat membahayakan. electric r. pisau cukur listerik.
razz,"kkt. Sl.: mengejek-ejek, menggoda, mentertawakan."
razzle-dazzle,"kb. Sl.: kekalapan, kebingungan. -ks. geduh."
rd.,[Road] Jalan.
re,kb. perihal.
re-coun,kb. penghitungan (suara) kembali. -kkt. menghitung kembali.
re-cover,kkt. mengulasi baru. to r. a chair mengganti kain kursi.
re-create,kkt. melukiskan kembali.
re-election,kb. pemilihan ulangan/kembali. to be up for r. sudah bersiap-siap untuk dipilih kembali.
reach,kb. 1 jangkauan (of a boxer). 2 daerah. -kkt. 1 mencapai. 2 sampai pada. 3 sampai di. 4 menghubung. 5 menyentuh. 6 mendekati. 7 memberi. -kki. membentang.
reachable,ks. yang dapat dicapai.
react,"kkt. memberi reaksi (against, to terhadap)."
reaction,kb. reaksi. nuclear r. reaksi nuklir. the of r. partai/golongan yang reaksioner.
reactionary,kb. (j. -ries) seorang yang reaksioner. -reactionaries j. kaum pembangkang. -ks. reaksioner.
reactivate,"kkt. menggiatkan kembali (an organization, naval vessel, military unit)."
reactivation,kb. pengaktipan kembali.
reactor,kb. reaktor.
read,kkt. (read/red) 1 membaca (a book). 2  membacakan. 3 melihat catatan (a meter). -kki. 1 membaca. 2 berbunyi. -reading kb. 1 membaca. 2 bacaan.
readable,ks. 1 dapat dibaca. 2 menarik.
readdress,kkt. memberi(kan) alamat yang baru (pada surat).
reader,kb. 1 pembaca. r. of manuscripts korektor/penilai naskah. 2 buku bacaan. French r. buku bacaan Perancis.
readership,kb. jumlah pembaca.
readiness,"kb. 1 keadaan siap, kecepatan. 2 Mil.: keadaan siap-siaga. 3 (willingness) kerelaan."
readjust,"kkt. 1 mengatur kembali, menyetel kembali (carburetor). 2 menyesuaikan diri (to a situation)."
readjustment,kb. 1 penyesuaian diri kembali. 2 pengaturan kembali (of an instrument).
readmission,"kb. diterima kembali, pendaftaran kembali (to school)."
readmit,kkt. (readmitted) mengizinkan masuk kembali.
ready,"kb. 1 at the r. dalam keadaan siap (of a firearm). -ks. 1 siap. 2 siap-sedia. 3 beres. 4 dengan cepat. -kkt. (readied) menyiapkan. ready-made ks. sudah jadi. ready-mix ks. yang siap-dicampur (of cookies, cement). ready-to-wear ks. siap-dipakai."
reaffirm,kkt. 1 menetapkan/menegaskan lagi. 2 menguatkan lagi.
reagent,"kb. reagen, bahan reaksi."
real,"kb. yang nyata. -ks. 1 sejati (of a friend, gem). 2 nyata (of a dream, of wages). 3 riil (of value). -kk. sangat, benar-benar. -really kk. benar-benar, sungguh-sungguh."
realign,kkt. menyetel kembali (of wheels).
realignment,kb. 1 penyetelan kemabli (of wheels). 2 penyusunan kembali (of party membership).
realism,kb. realisme.
realist,kb. realis.
realistic,ks. realistis.
reality,"kb. (j. -ties) realitas, kenyataan. in r. dalam kenyataannya."
realizable,ks. dapat dicapai.
realization,kb. realisasi.
realize,"kkt. 1 menyadari, insyaf akan (o's mistake, responsibility). 2 mencapai (o's ambition). 3 mendapat."
realm,"kb. bidang, dunia. 2 kerajaan. 3 alam."
realtor,"kb. makelar barang-barang tak bergerak (seperti tanah, rumah)."
ream,"kb. 1 (paper) rim. 2 banyak sekali. -kkt. melebarkan, membesarkan (a hole)."
reanimate,"kkt. menghidupkan kembali, menggiatkan, mengembirakan."
reap,"kkt. 1 mendapat, memungut (a profit, good harvest). 2 memperoleh (from  dengan)."
reaper,kb. mesin pemungut/penuai. The (Grim) R. Malaikat maut.
reappear,kki. muncul lagi.
reappearance,kb. ulangan kemunculan.
reapply,kki. (reapplied) melamar lagi.
reappoint,kkt. mengangkat lagi.
reapportion,kkt. membagi-bagikan.
reapportionment,kb. pembagian baru.
reappraisal,kb. penilaian kembali.
reappraise,kkt. menaksir lagi.
rear,"kb. 1 pantat. 2 Mil.: garis belakang. 3 bagian belakang (of a room, hall). rear-end ks. di  (bagian) belakang."
rearm,kkt. mempersenjatai (diri) lagi.
rearmament,kb. persenjataan kembali.
rearmost,ks. yang paling belakang.
rearrange,kkt. menyusun kemabali. mengatur lagi (furniture).
rearrangement,"kb. penyusunan kembali, pengaturan kembali."
rearward,"ks., kk. bagian belakang, dibelakang, kebelakang."
reason,"kb. 1 sebab, alasan. 2 pertimbangan yang sehat.  3 akal (-budi). -kki. 1 mempunyai akal, dapat berfikir. 2 berunding (with dengan). 3 bermusyawarah. -reasoning kb. pemikiran, pertimbangan."
reasonable,ks. 1 layak. 2 pantas. 3 masuk akal. -reasonably kk. 1 layak. 2 agak.
reassemble,kkt. mengumpulkan lagi. -kki. berkumpul lagi.
reassert,kkt. 1 menekankan lagi (o's innocence). 2 mempertegaskan kembali (o's authority).
reassess,"kkt. menaksir, menetapkan harga lagi."
reassign,kkt. menugaskan kembali.
reassignment,kb. penugasan kembali.
reassume,"kkt. menerima kembali, mengerjakan /menjabat/memangku kembali."
reassurance,kb. penenteraman hati lagi.
reassure,"kkt. menenteramkan hati. -reassuring ks. (bersifat) menenangkan, menentramkan."
reawaken,kkt. menimbulkan/menyalakan kembali. -kki. terbangun lagi. I reaawakened at 2  Aku terbangun lagi pada jam 2.
rebate,kb. potongan (harga).
rebel,"kb. pemberontak, pendurhaka. -kki. (rebelled) (mem) berontak (against melawan)."
rebellion,"kb. pemberontakan, pemdurhakaan."
rebellious,ks. suka melawan/memberontak/menentang.
rebind,kkt. (rebound) menjilid kembali.
rebirth,kb lahir/bangkit kembali.
reborn,ks. dilahirkan kembali.
rebound,"kb. pantulan (of a rubber ball). -kki. memantul, mengambul, melambung, mengganjal (of a ball, a person)."
rebroadcast,kb. penyiaran/siaran kembali. -kkt. menyiarkan kembali.
rebuff,"kb. penolakan/penampilan kasar, keingkaran. -kkt. menolak/menampik dengan kasar."
rebuild,kkt. (rebuilt) membangun kembali.
rebuke,"kb. comelan, kemarahan. -kkt. mencomeli, memarahi."
rebut,"kkt. (rebutted) membantah, menangkis."
rebuttal,"kb. bantahan, tangkisan. In r. I wish to say that... Sebagai tangkisan aku ingin mengatakan bahwa."
rec.,1[record] catatan. 2 [receipt] kwitansi. 3 [recipe] resep (makanan). 4 [received] telah menerima.
recalcitrance,kb. keadaan yang bersifat melawan.
recalcitrant,"ks. 1 keras kepala, kepala batu, bandel. 2 suka melawan."
recall,kb. 1 penarikan kembali (of on envoy). 2 ingatan. -kkt. 1 menarik kembali (an envoy). 2 mengingat. 3 menimbulkan.
recant,kkt. menarik kembali. -kki. mengakui kesalahan.
recap,kb. ikhtisar (recapped) 1 mempulkanisir (a tire). 2 menyumbat lagi (on open battle). -kki. mengikhtisarkan.
recapitulate,"kkt., kki. memberikan ikhtisar, mengikhtisarkan."
recapitulation,"kb. ikhtisar, rekapitulasi."
recapture,kkt. 1 menangkap kembali. 2 memiliki kembali (the past).
recede,"kki. 1 surut (of floodwaters). 2 menyusut (of o's hairline). -receding ks. surut, mundur."
receipt,"kb. 1 kwitansi. 2 tanda penerimaan, tanda terima (of money deposited or received). 3 penerimaan (of a letter). -receipts j. uang-uang yang masuk, pemasukan uang. -kkt. memberikan kwitansi."
receivable,ks. dapat diterima. accounts r. jumlah uang-uang yang dapat diterima.
receive,"kkt. 1 menerima (a package, a person). 2 mendapat (a grade, blow, injury, degree, a name). 3 menyambut."
receiver,"kb. penerima (of an award). 2 pesawat penerima, alat bicara, tangkai telepon. 3 kurator (in bankruptcy). 4 tukang tadah, penadah (of stolen goods). 5 pesawat radio."
receivership,kb. keadaan dalam pengawasan kurator. The bankrupt firm passed into r. Perusahaan yang bangrut itu berada dalam pengawasan kurator.
recent,ks. baru saja (diterima). I had a r. letter from him Padaku ada suratnya yang baru saja kuterima. -recently kk. baru-baru ini.
receptacle,kb. 1 (container) wadah. 2 Elec.: stopkontak.
reception,"kb. resepsi. to go to a r. pergi ke resepsi. 2 penyambutan yang hangat. 3 penangkapan (of radio, TV)."
receptionist,"kb. resepsionis, penerima tamu/pasien."
receptive,ks. mau menerima. r. to new ideas mau menerima ide-ide baru.
receptivity,kb. daya penerimaan (of TV or radio). 2 kesediaan/kemauan menerima (to new ideas).
recess,"kb. 1 istirahat, turun main (between school periods). 2 reses (of Congress). 3 ceruk (in a wall). -kki. (berhenti untuk ) istirahat."
recession,kb. 1 Econ.: resesi. 2 pengunduran.
recessive,"ks. terdesak, terpendam (of characteristics)."
recharge,"kkt.  menyetrum lagi, mengisi (a battery)."
recheck,kkt. meneliti lagi (o's figure).
rechristen,kkt. menobatkan orang menjadi Kristen kembali.
recipe,kb. resep (makanan).
recipient,kb. penerima.
reciprocal,"ks. timbal-balik (of an agreement, relationship). 1/2 is the r. of 2 1/2 berbanding 2 terbalik dengan 2."
reciprocate,kkt.  membalas. I want to r. your good wishes Aku membalas ucapan selamatmu. -kkt. membalas.
reciprocity,"kb. (j. -ties) 1 hal timbal-balik, pembalasan. 2 pertukaran (hak)."
recital,kb. 1 (piano) pertunjukan. 2 cerita (of woes). 3 pengucapan (of poetry). poetry r. deklamasi puisi.
recitation,"kb. 1 pembacaan, hafalan, pengajian. 2 hafalan oleh murid-murid (in class)."
recite,"kkt. 1 membawakan, mendeklamasikan (poetry). 2 menceritakan (a tale of woe)."
reckless,"ks. 1 sembrono, koboi-koboian. r. driver pengemudi yang sembrono. 2 nekat, berani, candang, ugal-ugalan. -recklessly kk. secara serampangan."
reckon,kkt. 1 memperhitungkan (the cost). 2 menggabungkan.  3 Inf.: berpendapat. -kki. menghitung. reckoning kb. perhitungan.
reclaim,"kkt. 1 memperoleh kembali (lost articles). 2 menjadikan tanah (from the sea). reclaimed land tanah yang dimanfaatkan/digarap (dengan cara mengeringkan tanah-tanah rawa, pasang surut, dsb)."
reclamation,kb. pekerjaan memperoleh tanah.
reclessness,"kb. 1 kesembronoan, keserampangan. 2 kenekatan."
recline,"kki. berbaring, bersandar. -kkt. menyandarkan/membaringkan (o's head on a pillow)."
recluse,kb. pertapa.
recognition,"kb. 1 pengakuan (of a country, by the chairman). 2 pengenalan (by s.o.). 3 penghargaan (for outstanding service)."
recognizable,"ks. dapat dikenal. -recognizably kk. jelas, nampak nyata-nyata. r. fatter nyata-nyata nampak lebih gemuk."
recognize,"kkt. 1 mengakui (o's authority, a country). 2 mengenal. 3 menghargai (the honesty of s.o.). -recognized ks. yang diakui."
