carbohydrate,"kb. hidrat-arang, karbohidrat."
carbolic,kb. c. acid (asam) karbol.
carbon,"kb. 1 karbon, zat arang. c. black hitam arang/hangus. 2 karbon. c. copy  karbon, tembusan, salinan. c. paper kertas karbon. c. monoxide karbon monoksida."
carbonate,kkt. mencampur dengan soda. carbonated water air soda.
carbonic,kb. c. acid asam arang/karbonat.
carbonization,kb. karbonisasi.
carbuncle,"kb. 1 inas, radang dibawah kulit, bisul. 2 sejenis batu delima yang berwarna merah jingga."
carburetor,kb. karburator.
carcass,kb. 1 bangkai. 2 kerangka sesuatu yang sudah mati.
carcinogen,kb. segala sesuatu yang menyebabkan kangker.
card,"kb. 1 kartu. 2 acara, rencana. 3 kartu nama. 4 Inf.: seorang yang lucu benar. -kkt. 1 menyisir (wood). 2 mencatat. card-carrying ks. tercatat, resmi."
card.,(Cardinal) Kardinal.
cardamom,"kb. kardamunggu, kapulaga."
cardboard,"kb. kardus, kertas karton.  -ks. palsu, sok, bikinan. c. champion jagoan palsu."
cardholder,kb. pemegang kartu.
cardiac,kb. penderita penyakit jantung. -ks. yang berhubungan dengan jantung. c. arrest perhentian jantung. c. disease penyakit jantung. c. symptoms gejala-gejala jantung.
cardinal,"kb. 1 Rel.: kardinal, pejabat tinggi gereja. 2 burung kardinal. -ks. 1 merah cerah (of  a color). 2 utama, pokok. c. number bilangan pokok. c. point (of compass) ibu mata angin."
cardiogram,kb. kardiogram.
cardiograph,kb. kardiograf.
cardiologist,kb. ahli jantung.
cardiology,"kb. kardiologi, ilmu penyakit jantung."
cardiovascular,ks. yang mengenai jantung dan urat-urat darah.
cardplayer,kb. pemain  kartu.
cardsharp,kb. pemain kartu yang suka menipu.
care,"kb. 1 perawatan. 2 perhatian, ketelitian. 3 asuhan, perlindungan, pemeliharaan. 4 kesusahan. -kki. 1 mau, suka. 2 peduli. 3 urusan. 4 ada perhatian.  to c. for 1 memelihara. 2 mengurus. 3 mau. 4 suka."
careen,"kki. miring, teleng. The car careened to oneside and flipped over Mobil itu miring ke sebelah dan terbalik."
career,"kb. karir, riwayat kerja. -ks. tetap. c. foreign service officer diplomat pegawai tetap. c. woman wanita yang bekerja."
carefree,"ks. riang, tiada yang dipikirkan sama sekali."
careful,ks. (ber-)hati-hati.  -carefully kk. 1 dengan hati-hati. 2 dengan teliti.
careless,"ks. sembrono, sembarangan, serampangan.  -carelessly kk. dengan sembrono, tanpa tanggung jawab."
carelessness,"kb. kesembronoan, pengabaian."
caress,"kb. usapan, pelukan, cumbuan, elusan.  -kkt. memeluk sambil membelai. She  caressed her doughter warmly Ia memeluk dan membelai anak perempuannya dengan mesra."
caret,kb. tanda sisipan (^)
caretaker,"kb. 1 pengurus, penjaga. 2 pengemban.  c. cabinet kabinet sementara."
carfare,kb. ongkos bis/trem.
carful,"kb. sepenuhnya mobil, semobil penuh.  a c. of children anak-anak semobil penuh."
cargo,kb. muatan. c. ship kapal barang.  c. space ruang muat(an). c. handling muat-bongkar barang.
carhop,kb. pelayan di restoran drive-in.
caribbean,ks. Karibia. C. sea Laut Karibia.
caribou,kb. karibu.
caricature,kb. karikatur. -kkt. membuat sindiran dengan karikatur.
caries,"kb. kebusukan pada tulang atau gigi, mati tulang."
carillon,kb. menara lonceng
carload,kb. segerobak.  a c. of potatoes kentang segerobak.
carmine,ks. merah tua/padam.
carnage,"kb. pembunuhan, penyembelihan besar-besaran. c. in battle pembunuhan pada pertempuran."
carnal,"ks. yang bersifat jasmani, jasmaniah, badaniah.   to have c. knowledge melakukan persetubuhan, bersetubuh."
carnation,kb. anyelir.
carnival,"kb. karnaval, kirab, pesta, pasar malam dengan hiburan-hiburan."
carnivorous,ks. yang makan daging. Dog are c. Anjing adalah hewan yang makan daging.
carol,kb. nyanyian/lagu gembira.
carom,"kb. j. caroms semacam permainan karambol. -kki. mental, terpelanting. The ball caromed back to his glove Bola itu mental kembali dan ditangkap di tangannya."
carouse,"kki. minum sampai mabuk, berpesta minum-minum. All those at  the party caroused all night long Di pesta itu semunya mabok-mabokan semalam suntuk."
carousel,kb. korsel.
carp,"kb. semacam ikan gurame. -kki. mengomel, mencari kesalahan.  to c. about s. t. mengomel tentang apa saja. -carping kb. cela-mencela. c. criticism  pembahasan yang mencemoohkan."
carpenter,"kb. tukang kayu. carpenter's level sipat datar, alat penimbang datar. carpenter's square siku-siku."
carpentry,kb. pekerjaan kayu.
carpet,"kb. babut, permadani, ambal, hamparan. c. weeper alat penyapu ambal. -kkt. memasang babut.  -carpeting kb. 1 bahan-bahan untuk permadani. 2 permadani."
carpetbagger,kb. petualang/oportunis politik.
carport,kb. atap tambahan untuk perlindungan mobil.
carpus,"kb. pangkal tangan, tulang pergelangan tangan"
carriage,"kb. 1 kereta yang ditarik oleh kuda.  2 sikap-diri, pembawaan (badan)."
carried,lih  CARRY.
