newt,kb. semacam kadal liar.
next,"ks. 1 yang berikutnya. 2 lain. -kk. Who comes n. ? Giliran siapa sekarang ? -kd. disamping, disebelah. next-door ks. sebelah. n. of kin keluarga terdekat. n. year tahun depan y.a.d."
nibble,"kb. 1 (a bite) gigit. 2 sambutan (from an ad). -kki. menggigit, mengungsi, menggerumis."
nice,"ks. 1 baik. 2 baik/enak (of a meal). 3 senang. 4 menyenangkan. 5 bagus. 6 halus, renik (distinction). -nicely kk. baik, bagus."
nicety,kb. (j. -ties) hal yang tak menyenangkan. the niceties of civilization hal-hal yang menyenangkan dari peradaban.
niche,"kb. 1 ceruk, relung. 2 tempat (in society)."
nick,"kb. taktik, toreh(an) (pada kayu). in the n. of time tepat pada waktunya. kkt. menakik."
nickel,"kb. nikel,nekel. n. plate lembaran nekel."
nickname,kb. nama panggilan. -kk. memberi nama panggilan.
nicotine,kb. nikotin.
niece,kb. kemenakan perempuan.
nifty,"ks. Inf.: bagus, pesolek."
niggardly,"ks. kikir, pelit."
nigh,"kd., kk. dekat."
night,"kb. malam. at n. pada malam hari, pada waktu malam. n. blindness buta ayam. n. clothes pakaian tidur. n. watch jaga malam. n. watchman (pen)jaga malam."
nightcap,kb. pici tidur. 2 Inf.: minuman keras diminum sebelum tidur.
nightfall,"kb. senjakala, waktu matahari terbenam."
nightgown,kb. gaun/baju tidur.
nighthawk,kb. Inf.: orang yang tidur pada siang hari dan bekerja pada waktu malam.
nightie,kb.: pakaian tidur wanita atau anak-anak.
nightingale,kb. (burung) bulbul.
nightlong,ks. yang berlangsung sepanjang malam.
nightly,ks. tiap malam.
nightmare,"kb. mimpi buruk, khayal yang mengganggu orang tidur. 2 penngalaman yang mengerikan."
nightmarish,"ks. seperti mimpi buruk, mengerikan."
nightshirt,kb. baju tidur laki-laki.
nightstick,kb. tongkat polisi.
nightwear,kb. pakaian tidur.
nil,"kb. nol, tiada artinya."
nimble,"ks. cepat, cekatan, gesit. He has a n. mind Pikirannya cepat. -nimbly kk. dengan genitnya."
nincompoop,kb. orang tolol.
nine,nine
nineteen,kb. sembilan belas.
nineteenth,ks. kesembilan belas.
ninetieth,ks. kesembilan puluh.
ninety,kb. (j. -ties) sembilan puluh. She's in her nities Umurnya sembilan puluhan.
ninth,kb. persembilan. a n. sepersembilan. -ks. kesembilan.
nip,"kb. 1 (bite) igigit. 2 sedikit minuman keras. -kkt. (nipped) 1 menggigit. 2 merusak (flowers). to n. off menggentas (flower, branch)."
nipple,"kb. 1 puting susu. 2 pentil, dot (of bottle)."
nippy,ks. dingin.
nitpicking,kb. Inf.: banyak rewel.
nitrate,"kb. nitrat, garam asam sendawa."
nitric,ks. n. acid asam sendawa.
nitrogen,"kb. zat lemas, nitrogen."
nitroglycerin,kb. nitrogliserin.
nitty-gritty,kb. Sl.: kebenaran yang baru. 2 intisari.
nitwit,kb. Inf.: orang dungu.
nix,kb. Sl.: tidak apa-apa.
no,"kb. jawaban tidak. -ks. 1 tidak.  2 bukan. -kk. tidak, enggak. -kg. no one tak seorangpun. Inf.: no-account, no-good ks. tak berguna. Sl.: no-no kb. tabu. no-nonsense ks. sungguh-sungguh, serius. no-trump kb., ks. san, tanpa kartu truf."
no.,[number] nomor.
nobility,kb. (j. -ties) kaum ningrat/bangsawan.
noble,"kb. orang bangsawan. ks. 1 mulia. n. dead perbuatan yang mulia. 2 ningrat. of n. birth keturunan ningrat. -nobly kk. mulia, tinggi budi."
